v1.4.17,2025-12-09T10:23:38
v1.4.18,2025-12-10T14:06:24
v1.5.0,2025-12-16T11:02:14
v1.6.0,2026-01-13T10:18:27
v1.6.1,2026-01-20T10:17:49
v1.6.2,2026-01-27T10:10:33
v1.6.3,2026-01-27T10:50:18
v1.6.5,2026-02-03T10:23:51
v1.7.0,2026-02-11T10:45:24
v1.7.2,2026-02-17T11:44:42
